Date,Symbol,Entry,Exit,Score,Result,PnL_Pct,Balance,Profit_Cash
116,TORA,52.0,49.4,0.64,STOP LOSS ❌,-0.05,101502,-500.0
116,KWIN,24.02,26.422,0.64,TARGET HIT 🎯,0.1,762153,1000.0
116,GSSC,161.0,161.62,0.6,TIME EXIT (0.4%),0.0038509316770186618,94674,38.509316770186615
116,CEFM,48.77,53.647000000000006,0.98,TARGET HIT 🎯,0.1,1236419,1000.0
116,APSW,6.14,6.7540000000000004,0.69,TARGET HIT 🎯,0.1,110000,1000.0
116,EGREF,10.71,11.781000000000002,0.99,TARGET HIT 🎯,0.1,147324892,1000.0
116,ACRO,41.290001,45.4190011,0.63,TARGET HIT 🎯,0.1,136134,1000.0
116,AMES,7.4,8.14,0.95,TARGET HIT 🎯,0.1,1991266,1000.0
116,EALR,28.1,30.910000000000004,0.98,TARGET HIT 🎯,0.1,13011959,1000.0
117,EALR,28.48,31.328000000000003,0.98,TARGET HIT 🎯,0.1,14313155,1000.0
117,EGREF,11.0,12.100000000000001,0.98,TARGET HIT 🎯,0.1,162057381,1000.0
117,PACH,65.0,71.5,0.89,TARGET HIT 🎯,0.1,358146,1000.0
117,MPRC,16.540001,18.1940011,0.62,TARGET HIT 🎯,0.1,292951,1000.0
117,ACRO,42.0,46.2,0.63,TARGET HIT 🎯,0.1,149748,1000.0
117,APSW,6.44,7.084000000000001,0.7,TARGET HIT 🎯,0.1,121000,1000.0
117,AMES,7.1,7.8100000000000005,0.96,TARGET HIT 🎯,0.1,2190393,1000.0
117,CAED,18.48,20.328000000000003,0.99,TARGET HIT 🎯,0.1,12182771,1000.0
117,ANFI,7.14,7.854,0.95,TARGET HIT 🎯,0.1,1099747,1000.0
117,NBKE,20.51,22.561000000000003,0.61,TARGET HIT 🎯,0.1,219168,1000.0
117,GTWL,23.6,25.960000000000004,0.91,TARGET HIT 🎯,0.1,576799,1000.0
117,ALEX,11.3,12.430000000000001,0.98,TARGET HIT 🎯,0.1,625312,1000.0
118,AMES,7.16,7.876000000000001,0.96,TARGET HIT 🎯,0.1,2409432,1000.0
118,NBKE,21.62,20.539,0.63,STOP LOSS ❌,-0.05,208209,-500.0
118,APPC,1.08,1.026,0.64,STOP LOSS ❌,-0.05,302629,-500.0
118,TORA,50.01,52.5,0.66,TIME EXIT (5.0%),0.049790041991601725,106556,497.90041991601726
118,EGREF,10.71,11.781000000000002,0.99,TARGET HIT 🎯,0.1,178263119,1000.0
118,EALR,28.799999,31.6799989,0.98,TARGET HIT 🎯,0.1,15744471,1000.0
118,APSW,6.76,7.436,0.73,TARGET HIT 🎯,0.1,133100,1000.0
118,SEIG,52.0,57.2,0.97,TARGET HIT 🎯,0.1,3302850,1000.0
118,ACAP,1.556,1.7116000000000002,0.64,TARGET HIT 🎯,0.1,259467,1000.0
118,ANFI,7.17,7.8870000000000005,0.97,TARGET HIT 🎯,0.1,1209722,1000.0
118,CAED,18.540001,20.3940011,0.99,TARGET HIT 🎯,0.1,13401048,1000.0
118,CCRS,0.724522,0.7969742000000001,0.69,TARGET HIT 🎯,0.1,110000,1000.0
118,CEFM,50.689999,55.7589989,0.88,TARGET HIT 🎯,0.1,1360061,1000.0
119,GSSC,162.0,161.05,0.63,TIME EXIT (-0.6%),-0.005864197530864128,94119,-58.64197530864128
119,EGREF,10.72,11.792000000000002,0.99,TARGET HIT 🎯,0.1,196089431,1000.0
119,ALEX,11.56,12.716000000000001,0.92,TARGET HIT 🎯,0.1,687843,1000.0
119,ACAP,1.566,1.4877,0.62,STOP LOSS ❌,-0.05,246493,-500.0
119,CNFN,4.0,3.8,0.61,STOP LOSS ❌,-0.05,98555,-500.0
119,CEFM,49.599998,54.559997800000005,0.93,TARGET HIT 🎯,0.1,1496068,1000.0
119,CCRS,0.760482,0.8365302000000001,0.71,TARGET HIT 🎯,0.1,121000,1000.0
119,SEIG,51.060001,56.1660011,0.97,TARGET HIT 🎯,0.1,3633135,1000.0
119,CAED,18.09,19.899,0.99,TARGET HIT 🎯,0.1,14741153,1000.0
119,ANFI,7.17,7.8870000000000005,0.97,TARGET HIT 🎯,0.1,1330694,1000.0
119,EALR,28.6,31.460000000000004,0.98,TARGET HIT 🎯,0.1,17318918,1000.0
119,COPR,0.167092,0.1838012,0.61,TARGET HIT 🎯,0.1,126445,1000.0
119,EBSC,0.302,0.3322,0.92,TARGET HIT 🎯,0.1,956718,1000.0
119,APPC,1.08,1.026,0.63,STOP LOSS ❌,-0.05,287498,-500.0
119,GTWL,24.58,27.038,0.65,TARGET HIT 🎯,0.1,634478,1000.0
119,APSW,7.09,7.799,0.74,TARGET HIT 🎯,0.1,146410,1000.0
119,AMES,7.0,7.700000000000001,0.95,TARGET HIT 🎯,0.1,2650375,1000.0
120,CEFM,50.009998,55.010997800000005,0.94,TARGET HIT 🎯,0.1,1645674,1000.0
120,PRCL,10.28,9.765999999999998,0.67,STOP LOSS ❌,-0.05,112467,-500.0
120,APSW,7.44,8.184000000000001,0.73,TARGET HIT 🎯,0.1,161051,1000.0
120,EALR,28.1,30.910000000000004,0.98,TARGET HIT 🎯,0.1,19050810,1000.0
120,MBEG,1.312,1.4432000000000003,0.66,TARGET HIT 🎯,0.1,164664,1000.0
120,AMES,7.02,7.722,0.97,TARGET HIT 🎯,0.1,2915413,1000.0
120,SEIG,53.0,58.300000000000004,0.87,TARGET HIT 🎯,0.1,3996449,1000.0
120,EBSC,0.308,0.33880000000000005,0.91,TARGET HIT 🎯,0.1,1052389,1000.0
120,ANFI,7.22,7.942,0.98,TARGET HIT 🎯,0.1,1463763,1000.0
120,CAED,18.6,20.460000000000004,0.98,TARGET HIT 🎯,0.1,16215269,1000.0
120,ALEX,11.07,12.177000000000001,0.63,TARGET HIT 🎯,0.1,756627,1000.0
120,EITP,10.05,10.73,0.63,TIME EXIT (6.8%),0.06766169154228853,572402,676.6169154228853
120,CCRS,0.798439,0.8782829000000001,0.71,TARGET HIT 🎯,0.1,133100,1000.0
120,EGREF,11.7,11.114999999999998,0.97,STOP LOSS ❌,-0.05,186284959,-500.0
120,APPC,1.07,1.0165,0.62,STOP LOSS ❌,-0.05,273123,-500.0
121,EBSC,0.311,0.3421,0.91,TARGET HIT 🎯,0.1,1157628,1000.0
121,CAED,18.0,17.099999999999998,0.98,STOP LOSS ❌,-0.05,15404505,-500.0
121,CCRS,0.838061,0.9218671,0.75,TARGET HIT 🎯,0.1,146410,1000.0
121,SEIG,52.25,57.475,0.92,TARGET HIT 🎯,0.1,4396094,1000.0
121,EGREF,11.5,12.65,0.94,TARGET HIT 🎯,0.1,204913455,1000.0
121,CEFM,50.0,55.00000000000001,0.94,TARGET HIT 🎯,0.1,1810242,1000.0
121,ANFI,7.15,7.865000000000001,0.95,TARGET HIT 🎯,0.1,1610140,1000.0
121,TORA,50.53,54.7,0.61,TIME EXIT (8.3%),0.08252523253512768,115349,825.2523253512768
121,AMES,7.2,6.84,0.98,STOP LOSS ❌,-0.05,2769642,-500.0
121,PACH,75.53,83.08300000000001,0.95,TARGET HIT 🎯,0.1,393961,1000.0
122,ANFI,7.2,7.920000000000001,0.98,TARGET HIT 🎯,0.1,1771154,1000.0
122,AMES,6.91,7.601000000000001,0.98,TARGET HIT 🎯,0.1,3046607,1000.0
122,CEFM,49.400002,54.34000220000001,0.98,TARGET HIT 🎯,0.1,1991266,1000.0
122,APSW,8.2,7.789999999999999,0.71,STOP LOSS ❌,-0.05,152998,-500.0
122,CAED,17.51,19.261000000000003,0.98,TARGET HIT 🎯,0.1,16944956,1000.0
122,EGREF,11.84,13.024000000000001,0.96,TARGET HIT 🎯,0.1,225404801,1000.0
122,CCRS,0.879681,0.83569695,0.75,STOP LOSS ❌,-0.05,139089,-500.0
122,MFSC,25.49,28.039,0.62,TARGET HIT 🎯,0.1,132135,1000.0
122,ACAP,1.56,1.7160000000000002,0.64,TARGET HIT 🎯,0.1,271143,1000.0
122,GIHD,21.85,24.035000000000004,0.63,TARGET HIT 🎯,0.1,106069,1000.0
123,CAED,18.389999,20.2289989,0.99,TARGET HIT 🎯,0.1,18639452,1000.0
123,ANFI,7.16,7.876000000000001,0.98,TARGET HIT 🎯,0.1,1948269,1000.0
123,AMES,6.77,7.447,0.95,TARGET HIT 🎯,0.1,3351267,1000.0
123,EGREF,12.06,13.266000000000002,0.89,TARGET HIT 🎯,0.1,247945281,1000.0
123,RTVC,2.54,2.7940000000000005,0.71,TARGET HIT 🎯,0.1,110000,1000.0
123,POUL,16.47,15.646499999999998,0.68,STOP LOSS ❌,-0.05,85737,-500.0
123,CEFM,50.0,55.00000000000001,0.94,TARGET HIT 🎯,0.1,2190393,1000.0
123,ADPC,1.854,2.0394,0.6,TARGET HIT 🎯,0.1,212723,1000.0
124,EBSC,0.31,0.341,0.74,TARGET HIT 🎯,0.1,1273391,1000.0
124,ANFI,7.12,7.832000000000001,0.95,TARGET HIT 🎯,0.1,2143096,1000.0
124,SEIG,51.5,56.650000000000006,0.97,TARGET HIT 🎯,0.1,4835703,1000.0
124,ALEX,11.5,12.65,0.64,TARGET HIT 🎯,0.1,832290,1000.0
124,DTPP,38.450001,42.2950011,0.76,TARGET HIT 🎯,0.1,289597,1000.0
124,AMES,6.77,7.447,0.98,TARGET HIT 🎯,0.1,3686394,1000.0
124,EIUD,0.168666,0.18553260000000002,0.63,TARGET HIT 🎯,0.1,104500,1000.0
124,CAED,18.389999,20.2289989,0.99,TARGET HIT 🎯,0.1,20503397,1000.0
124,CEFM,50.400002,55.4400022,0.89,TARGET HIT 🎯,0.1,2409432,1000.0
124,RTVC,2.54,2.7940000000000005,0.62,TARGET HIT 🎯,0.1,121000,1000.0
125,RTVC,2.66,2.9260000000000006,0.7,TARGET HIT 🎯,0.1,133100,1000.0
125,SEIG,52.0,57.2,0.98,TARGET HIT 🎯,0.1,5319273,1000.0
125,CAED,18.6,20.460000000000004,0.98,TARGET HIT 🎯,0.1,22553736,1000.0
125,DTPP,38.450001,36.52750095,0.8,STOP LOSS ❌,-0.05,275118,-500.0
125,ACRO,49.470001,46.99650095,0.67,STOP LOSS ❌,-0.05,142261,-500.0
125,RAKT,19.459999,21.4059989,0.64,TARGET HIT 🎯,0.1,120122,1000.0
125,AMES,7.08,7.788000000000001,0.96,TARGET HIT 🎯,0.1,4055034,1000.0
125,MOSC,56.5,53.675,0.62,STOP LOSS ❌,-0.05,106069,-500.0
125,ANFI,7.23,7.953000000000001,0.97,TARGET HIT 🎯,0.1,2357406,1000.0
125,EGREF,11.4,12.540000000000001,0.98,TARGET HIT 🎯,0.1,272739809,1000.0
126,ALRA,2.38,2.2609999999999997,0.69,STOP LOSS ❌,-0.05,95000,-500.0
126,AMES,6.81,7.4910000000000005,0.96,TARGET HIT 🎯,0.1,4460537,1000.0
126,SEIG,53.0,50.349999999999994,0.84,STOP LOSS ❌,-0.05,5053310,-500.0
126,DTPP,36.66,40.326,0.94,TARGET HIT 🎯,0.1,302629,1000.0
126,DGTZ,1.496,1.6456000000000002,0.63,TARGET HIT 🎯,0.1,149694,1000.0
126,ODIN,1.358333,1.4941663,0.61,TARGET HIT 🎯,0.1,129138,1000.0
126,ANFI,7.23,7.953000000000001,0.98,TARGET HIT 🎯,0.1,2593147,1000.0
126,CEFM,49.509998,54.46099780000001,0.98,TARGET HIT 🎯,0.1,2650375,1000.0
126,ORMT,1.35,1.2825,0.68,STOP LOSS ❌,-0.05,109202,-500.0
126,CAED,18.16,19.976000000000003,0.98,TARGET HIT 🎯,0.1,24809110,1000.0
126,SCEM,32.46,30.837,0.62,STOP LOSS ❌,-0.05,159883,-500.0
126,RAKT,20.43,22.473000000000003,0.64,TARGET HIT 🎯,0.1,132135,1000.0
126,RTVC,2.79,3.0690000000000004,0.72,TARGET HIT 🎯,0.1,146410,1000.0
126,ALEX,12.03,13.233,0.93,TARGET HIT 🎯,0.1,915519,1000.0
126,EGREF,11.4,12.540000000000001,0.97,TARGET HIT 🎯,0.1,300013790,1000.0
127,AMES,6.99,6.6405,0.94,STOP LOSS ❌,-0.05,4237510,-500.0
127,CAED,18.84,20.724,0.94,TARGET HIT 🎯,0.1,27290021,1000.0
127,DTPP,38.099998,41.9099978,0.89,TARGET HIT 🎯,0.1,332892,1000.0
127,RTVC,2.92,2.774,0.69,STOP LOSS ❌,-0.05,139089,-500.0
127,ANFI,7.24,7.964000000000001,0.98,TARGET HIT 🎯,0.1,2852461,1000.0
127,ADPC,1.989,1.88955,0.63,STOP LOSS ❌,-0.05,202087,-500.0
127,SCEM,32.8,31.159999999999997,0.62,STOP LOSS ❌,-0.05,151889,-500.0
127,RAKT,21.450001,23.5950011,0.63,TARGET HIT 🎯,0.1,145348,1000.0
128,RTVC,3.06,2.907,0.68,STOP LOSS ❌,-0.05,132135,-500.0
128,EGREF,11.05,12.155000000000001,0.94,TARGET HIT 🎯,0.1,330015169,1000.0
128,RAKT,22.52,24.772000000000002,0.64,TARGET HIT 🎯,0.1,159883,1000.0
128,SCEM,32.85,31.2075,0.62,STOP LOSS ❌,-0.05,144294,-500.0
128,CEFM,50.040001,55.0440011,0.93,TARGET HIT 🎯,0.1,2915413,1000.0
128,CAED,18.26,20.086000000000002,0.98,TARGET HIT 🎯,0.1,30019023,1000.0
128,ANFI,7.27,7.997,0.98,TARGET HIT 🎯,0.1,3137708,1000.0
128,COPR,0.249607,0.2745677,0.69,TARGET HIT 🎯,0.1,139089,1000.0
129,PACH,78.0,85.80000000000001,0.95,TARGET HIT 🎯,0.1,433357,1000.0
129,EGREF,11.09,12.199000000000002,0.97,TARGET HIT 🎯,0.1,363016686,1000.0
129,RAKT,23.639999,26.003998900000003,0.63,TARGET HIT 🎯,0.1,175871,1000.0
129,CEFM,49.959999,54.95599890000001,0.93,TARGET HIT 🎯,0.1,3206954,1000.0
129,SCEM,32.86,31.217,0.62,STOP LOSS ❌,-0.05,137080,-500.0
129,DAPH,50.09,55.09900000000001,0.61,TARGET HIT 🎯,0.1,76260,1000.0
129,ANFI,7.39,8.129,0.98,TARGET HIT 🎯,0.1,3451478,1000.0
130,ADPC,2.007,1.90665,0.64,STOP LOSS ❌,-0.05,191983,-500.0
130,ALEX,12.48,11.856,0.63,STOP LOSS ❌,-0.05,869743,-500.0
130,RAKT,24.82,27.302000000000003,0.7,TARGET HIT 🎯,0.1,193458,1000.0
130,EGREF,10.71,10.1745,0.87,STOP LOSS ❌,-0.05,344865852,-500.0
130,CEFM,49.5,54.45,0.98,TARGET HIT 🎯,0.1,3527650,1000.0
130,PACH,78.42,74.499,0.95,STOP LOSS ❌,-0.05,411689,-500.0
130,SCEM,32.63,30.9985,0.62,STOP LOSS ❌,-0.05,130226,-500.0
131,SCEM,32.64,31.008,0.61,STOP LOSS ❌,-0.05,123714,-500.0
131,SUCE,11.2,10.639999999999999,0.67,STOP LOSS ❌,-0.05,138130,-500.0
131,CEFM,50.450001,55.4950011,0.89,TARGET HIT 🎯,0.1,3880415,1000.0
131,DTPP,44.150002,48.5650022,0.84,TARGET HIT 🎯,0.1,366182,1000.0
131,PHTV,116.92296,128.61525600000002,0.78,TARGET HIT 🎯,0.1,151889,1000.0
131,CAED,19.209999,18.24949905,0.85,STOP LOSS ❌,-0.05,28518072,-500.0
132,SNFC,2.91,2.7645,0.71,STOP LOSS ❌,-0.05,107624,-500.0
132,CEFM,50.200001,55.220001100000005,0.94,TARGET HIT 🎯,0.1,4268456,1000.0
132,ACAP,1.579,1.7369,0.64,TARGET HIT 🎯,0.1,298257,1000.0
132,PACH,69.03,75.933,0.95,TARGET HIT 🎯,0.1,452858,1000.0
132,CAED,19.0,20.900000000000002,0.92,TARGET HIT 🎯,0.1,31369879,1000.0
132,CNFN,4.2,3.9899999999999998,0.6,STOP LOSS ❌,-0.05,93627,-500.0
132,EIUD,0.1815,0.172425,0.61,STOP LOSS ❌,-0.05,99275,-500.0
133,ATQA,3.78,3.5909999999999997,0.67,STOP LOSS ❌,-0.05,94311,-500.0
133,CEFM,50.400002,55.4400022,0.89,TARGET HIT 🎯,0.1,4695302,1000.0
133,NBKE,20.6,22.660000000000004,0.87,TARGET HIT 🎯,0.1,229030,1000.0
133,EGREF,9.82,9.329,0.83,STOP LOSS ❌,-0.05,327622559,-500.0
133,ALEX,14.5,13.774999999999999,0.63,STOP LOSS ❌,-0.05,826256,-500.0
133,APPC,1.31,1.2445,0.74,STOP LOSS ❌,-0.05,259467,-500.0
133,PACH,78.03,85.83300000000001,0.94,TARGET HIT 🎯,0.1,498144,1000.0
133,SCEM,31.5,29.924999999999997,0.61,STOP LOSS ❌,-0.05,117528,-500.0
134,GTWL,26.5,25.174999999999997,0.87,STOP LOSS ❌,-0.05,602754,-500.0
134,CNFN,4.1,4.03,0.62,TIME EXIT (-1.7%),-0.017073170731707173,92028,-170.73170731707174
134,ACAP,1.682,1.5978999999999999,0.62,STOP LOSS ❌,-0.05,283344,-500.0
135,ICID,3.31,3.1445,0.61,STOP LOSS ❌,-0.05,92274,-500.0
135,GTWL,26.0,28.6,0.98,TARGET HIT 🎯,0.1,663030,1000.0
135,APPC,1.2,1.32,0.83,TARGET HIT 🎯,0.1,285413,1000.0
135,ACAP,1.671,1.58745,0.64,STOP LOSS ❌,-0.05,269177,-500.0
135,CAED,18.51,20.361000000000004,0.99,TARGET HIT 🎯,0.1,34506867,1000.0
135,NBKE,22.0,20.9,0.63,STOP LOSS ❌,-0.05,217579,-500.0
135,CNFN,4.07,4.477,0.64,TARGET HIT 🎯,0.1,101231,1000.0
135,EGREF,9.79,10.769,0.91,TARGET HIT 🎯,0.1,360384815,1000.0
135,ALEX,15.8,17.380000000000003,0.82,TARGET HIT 🎯,0.1,908882,1000.0
136,CPCI,69.0,75.9,0.61,TARGET HIT 🎯,0.1,114116,1000.0
136,GIHD,21.25,20.1875,0.62,STOP LOSS ❌,-0.05,100766,-500.0
136,CEFM,50.150002,55.1650022,0.94,TARGET HIT 🎯,0.1,5164832,1000.0
136,EGREF,9.39,10.329,0.97,TARGET HIT 🎯,0.1,396423297,1000.0
136,CAED,19.0,20.900000000000002,0.95,TARGET HIT 🎯,0.1,37957554,1000.0
136,GTWL,25.809999,28.390998900000003,0.99,TARGET HIT 🎯,0.1,729333,1000.0
137,CAED,19.15,21.065,0.89,TARGET HIT 🎯,0.1,41753310,1000.0
137,CNFN,4.0,4.4,0.64,TARGET HIT 🎯,0.1,111355,1000.0
137,MCQE,23.69,22.5055,0.61,STOP LOSS ❌,-0.05,89595,-500.0
137,ALEX,17.0,18.700000000000003,0.77,TARGET HIT 🎯,0.1,999770,1000.0
137,GTWL,25.799999,24.509999049999998,0.98,STOP LOSS ❌,-0.05,692866,-500.0
137,ANFI,7.91,7.5145,0.97,STOP LOSS ❌,-0.05,3278904,-500.0
137,MILS,33.5,36.85,0.88,TARGET HIT 🎯,0.1,185128,1000.0
138,EGREF,9.6,10.56,0.98,TARGET HIT 🎯,0.1,436065626,1000.0
138,ALEX,19.0,18.05,0.65,STOP LOSS ❌,-0.05,949781,-500.0
138,GTWL,23.83,22.638499999999997,0.72,STOP LOSS ❌,-0.05,658223,-500.0
138,CNFN,4.0,4.4,0.64,TARGET HIT 🎯,0.1,122490,1000.0
138,CEFM,49.75,54.725,0.94,TARGET HIT 🎯,0.1,5681316,1000.0
138,NBKE,21.1,23.210000000000004,0.62,TARGET HIT 🎯,0.1,239337,1000.0
139,MILS,33.02,36.32200000000001,0.97,TARGET HIT 🎯,0.1,203640,1000.0
139,SVCE,2.18,2.071,0.69,STOP LOSS ❌,-0.05,186613,-500.0
139,EGREF,9.85,9.3575,0.87,STOP LOSS ❌,-0.05,414262345,-500.0
139,GTHE,1.85,1.7575,0.63,STOP LOSS ❌,-0.05,187616,-500.0
139,NAHO,0.17,0.1615,0.67,STOP LOSS ❌,-0.05,95000,-500.0
139,COPR,0.298084,0.32789240000000003,0.68,TARGET HIT 🎯,0.1,152998,1000.0
139,ALEX,15.0,16.5,0.77,TARGET HIT 🎯,0.1,1044760,1000.0
140,CNFN,4.01,4.4110000000000005,0.64,TARGET HIT 🎯,0.1,134739,1000.0
140,ALEX,15.0,16.5,0.65,TARGET HIT 🎯,0.1,1149236,1000.0
140,EGREF,9.35,10.285,0.99,TARGET HIT 🎯,0.1,455688580,1000.0
140,SNFC,3.14,2.983,0.74,STOP LOSS ❌,-0.05,102243,-500.0
140,CEFM,50.0,55.00000000000001,0.94,TARGET HIT 🎯,0.1,6249447,1000.0
140,GTHE,1.7,1.87,0.68,TARGET HIT 🎯,0.1,206377,1000.0
140,EFIC,75.262598,79.95605,0.61,TIME EXIT (6.2%),0.062361014962571557,105465,623.6101496257156
141,CNFN,4.09,4.4990000000000006,0.61,TARGET HIT 🎯,0.1,148213,1000.0
141,EALR,34.52,37.97200000000001,0.71,TARGET HIT 🎯,0.1,20955891,1000.0
141,EGREF,9.51,10.461,0.98,TARGET HIT 🎯,0.1,501257438,1000.0
141,EFIC,77.904029,74.00882754999999,0.62,STOP LOSS ❌,-0.05,100192,-500.0
141,ALEX,15.0,14.25,0.92,STOP LOSS ❌,-0.05,1091774,-500.0
141,MOED,0.329,0.36190000000000005,0.63,TARGET HIT 🎯,0.1,99275,1000.0
142,EGREF,9.7,10.67,0.92,TARGET HIT 🎯,0.1,551383181,1000.0
142,CNFN,3.97,4.367000000000001,0.62,TARGET HIT 🎯,0.1,163034,1000.0
142,AFMC,19.43,21.373,0.6,TARGET HIT 🎯,0.1,128512,1000.0
142,APPC,1.11,1.2210000000000003,0.87,TARGET HIT 🎯,0.1,313955,1000.0
143,ISMA,9.25,8.7875,0.67,STOP LOSS ❌,-0.05,89595,-500.0
143,KWIN,38.05,36.147499999999994,0.65,STOP LOSS ❌,-0.05,724045,-500.0
143,EGREF,9.57,10.527000000000001,0.97,TARGET HIT 🎯,0.1,606521500,1000.0
143,GTWL,24.040001,22.838000949999998,0.62,STOP LOSS ❌,-0.05,625312,-500.0
144,ALEX,15.0,16.5,0.75,TARGET HIT 🎯,0.1,1200951,1000.0
144,GBCO,19.5,18.525,0.67,STOP LOSS ❌,-0.05,90250,-500.0
144,MHOT,24.709999,23.47449905,0.61,STOP LOSS ❌,-0.05,132135,-500.0
144,EGREF,9.7,10.67,0.91,TARGET HIT 🎯,0.1,667173650,1000.0
145,GMCI,1.48,1.6280000000000001,0.68,TARGET HIT 🎯,0.1,110000,1000.0
145,CPCI,73.029999,73.0,0.61,TIME EXIT (-0.0%),-0.0004107763988878551,114069,-4.107763988878551
145,CCRS,1.039835,0.9878432500000001,0.66,STOP LOSS ❌,-0.05,132135,-500.0
145,EGREF,9.51,10.461,0.98,TARGET HIT 🎯,0.1,733891015,1000.0
146,AFMC,20.110001,22.1210011,0.65,TARGET HIT 🎯,0.1,141364,1000.0
146,SCEM,27.1,29.810000000000002,0.61,TARGET HIT 🎯,0.1,129281,1000.0
146,CNFN,4.0,4.4,0.61,TARGET HIT 🎯,0.1,179338,1000.0
146,GMCI,1.55,1.4725,0.66,STOP LOSS ❌,-0.05,104500,-500.0
146,DSCW,1.1,1.2100000000000002,0.7,TARGET HIT 🎯,0.1,172074,1000.0
147,KWIN,40.16,38.151999999999994,0.66,STOP LOSS ❌,-0.05,687843,-500.0
147,SCTS,77.76,85.53600000000002,0.89,TARGET HIT 🎯,0.1,2079496,1000.0
147,IFAP,6.351161,6.03360295,0.67,STOP LOSS ❌,-0.05,95000,-500.0
147,MIPH,159.18,151.221,0.62,STOP LOSS ❌,-0.05,96599,-500.0
147,CPCI,73.25,73.99,0.61,TIME EXIT (1.0%),0.010102389078498223,115222,101.02389078498223
147,EGREF,9.8,10.780000000000001,0.87,TARGET HIT 🎯,0.1,807280116,1000.0
147,ACAP,1.7,1.615,0.7,STOP LOSS ❌,-0.05,255718,-500.0
148,ACAP,1.66,1.826,0.61,TARGET HIT 🎯,0.1,281290,1000.0
148,MOED,0.345,0.356,0.64,TIME EXIT (3.2%),0.031884057971014526,102440,318.8405797101453
148,EGREF,9.53,10.483,0.96,TARGET HIT 🎯,0.1,888008128,1000.0
148,ZEOT,2.54,2.7940000000000005,0.68,TARGET HIT 🎯,0.1,110000,1000.0
148,KWIN,35.31,33.5445,0.76,STOP LOSS ❌,-0.05,653451,-500.0
148,EPPK,7.69,8.459000000000001,0.61,TARGET HIT 🎯,0.1,151889,1000.0
148,DSCW,1.14,1.254,0.68,TARGET HIT 🎯,0.1,189281,1000.0
148,TORA,46.0,50.6,0.68,TARGET HIT 🎯,0.1,126884,1000.0
149,TORA,44.0,48.400000000000006,0.61,TARGET HIT 🎯,0.1,139573,1000.0
149,KWIN,31.5,34.650000000000006,0.72,TARGET HIT 🎯,0.1,718796,1000.0
149,CEFM,50.599998,55.659997800000006,0.86,TARGET HIT 🎯,0.1,6874392,1000.0
149,SVCE,2.42,2.662,0.69,TARGET HIT 🎯,0.1,205275,1000.0
149,APPC,1.27,1.3970000000000002,0.94,TARGET HIT 🎯,0.1,345350,1000.0
149,ZEOT,3.04,3.3440000000000003,0.7,TARGET HIT 🎯,0.1,121000,1000.0
149,ACAP,1.67,1.837,0.63,TARGET HIT 🎯,0.1,309419,1000.0
149,CNFN,4.2,4.620000000000001,0.61,TARGET HIT 🎯,0.1,197272,1000.0
150,ACRO,61.02,67.12200000000001,0.68,TARGET HIT 🎯,0.1,156487,1000.0
150,SVCE,2.9,3.19,0.72,TARGET HIT 🎯,0.1,225802,1000.0
150,AFMC,20.59,22.649,0.61,TARGET HIT 🎯,0.1,155500,1000.0
150,ALEX,13.5,14.850000000000001,0.82,TARGET HIT 🎯,0.1,1321046,1000.0
150,GGRN,1.47,1.617,0.7,TARGET HIT 🎯,0.1,144294,1000.0
150,CNFN,4.07,4.477,0.6,TARGET HIT 🎯,0.1,216999,1000.0
150,TANM,3.166665,3.4833315000000002,0.71,TARGET HIT 🎯,0.1,214358,1000.0
150,APPC,1.4,1.3299999999999998,0.74,STOP LOSS ❌,-0.05,328083,-500.0
150,ICID,3.21,3.531,0.63,TARGET HIT 🎯,0.1,101502,1000.0
150,ACAP,1.68,1.5959999999999999,0.66,STOP LOSS ❌,-0.05,293948,-500.0
150,EGREF,9.64,10.604000000000001,0.97,TARGET HIT 🎯,0.1,976808941,1000.0
151,NARE,4.277774,4.7055514,0.61,TARGET HIT 🎯,0.1,235794,1000.0
151,AFMC,20.65,22.715,0.61,TARGET HIT 🎯,0.1,171050,1000.0
151,EGREF,9.51,10.461,0.98,TARGET HIT 🎯,0.1,1074489835,1000.0
151,MOIN,13.859986,13.166986699999999,0.79,STOP LOSS ❌,-0.05,581011,-500.0
151,ELKA,2.42,2.299,0.7,STOP LOSS ❌,-0.05,99275,-500.0
151,ACAP,1.69,1.6055,0.65,STOP LOSS ❌,-0.05,279251,-500.0
151,SPIN,6.097778,6.707555800000001,0.72,TARGET HIT 🎯,0.1,139089,1000.0
152,TORA,48.0,45.599999999999994,0.61,STOP LOSS ❌,-0.05,132594,-500.0
152,SPIN,7.315556,8.047111600000001,0.71,TARGET HIT 🎯,0.1,152998,1000.0
152,NBKE,22.2,21.09,0.92,STOP LOSS ❌,-0.05,227370,-500.0
152,CEFM,50.5,55.550000000000004,0.87,TARGET HIT 🎯,0.1,7561831,1000.0
152,MAAL,3.38,3.211,0.67,STOP LOSS ❌,-0.05,102990,-500.0
153,ALEX,13.3,14.630000000000003,0.63,TARGET HIT 🎯,0.1,1453151,1000.0
153,SVCE,3.12,2.964,0.72,STOP LOSS ❌,-0.05,214512,-500.0
153,IDRE,35.82,34.028999999999996,0.7,STOP LOSS ❌,-0.05,95000,-500.0
153,MENA,2.05,2.255,0.68,TARGET HIT 🎯,0.1,152998,1000.0
153,PRDC,3.52,3.344,0.67,STOP LOSS ❌,-0.05,95000,-500.0
